Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.33595,0.67546,0.00006,0.00011,0.0,0.0,44.91,0,0
GFuzz,0,,0,0,0,0,1,2.95745,2.21096,0.00000,0.00000,0.0,0.0,20.29,0,0
GFuzzHB,0,,0,0,0,0,1,1.48675,0.68041,0.00006,0.00019,0.0,0.0,40.36,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.40811,0.68208,0.00005,0.00016,0.0,0.0,42.61,0,0
GoPie,0,,0,0,0,0,1,1.37833,0.67860,0.00001,0.00000,0.0,0.0,43.53,0,0
GoPie+,0,,0,0,0,0,1,1.42201,0.73847,0.00000,0.00000,0.0,0.0,42.19,0,0
GoPieHB,0,,0,0,0,0,1,1.40057,0.68581,0.00005,0.00012,0.0,0.0,42.84,0,0
