TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
TestRunQUIC,41,9,7,0,5,6,0,0,1
TestRunQUIC,41,9,7,0,5,6,0,0,1
TestRunQUIC,41,9,7,0,5,6,0,0,1
