Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.04647,0.35907,0.00005,0.00009,0.0,0.0,57.34,0,0
GFuzz,0,,0,0,0,0,1,1.55518,0.88144,0.00000,0.00000,0.0,0.0,38.58,0,0
GFuzzHB,0,,0,0,0,0,1,1.04715,0.36626,0.00003,0.00008,0.0,0.0,57.3,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.07893,0.37324,0.00004,0.00008,0.0,0.0,55.61,0,0
GoPie,0,,0,0,0,0,1,1.14043,0.44174,0.00000,0.00000,0.0,0.0,52.61,0,0
GoPie+,0,,0,0,0,0,1,1.07316,0.37547,0.00000,0.00000,0.0,0.0,55.91,0,0
GoPieHB,0,,0,0,0,0,1,1.04104,0.36740,0.00003,0.00007,0.0,0.0,57.63,0,0
