Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestFixedCompletions,1,1,0,0,0,0,0,0,0
GFuzz,TestFixedCompletions,1,1,0,0,0,0,0,0,0
GFuzzHB,TestFixedCompletions,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestFixedCompletions,1,1,0,0,0,0,0,0,0
GoPie+,TestFixedCompletions,1,1,0,0,0,0,0,0,0
GoPie,TestFixedCompletions,1,1,0,0,0,0,0,0,0
GoPieHB,TestFixedCompletions,1,1,0,0,0,0,0,0,0
