Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,0.92060,0.39334,0.00005,0.00008,0.0,0.0,65.17,0,0
GFuzz,0,,0,0,0,0,1,1.50576,0.94323,0.00000,0.00000,0.0,0.0,39.85,0,0
GFuzzHB,0,,0,0,0,0,1,0.95413,0.40758,0.00004,0.00006,0.0,0.0,62.88,0,0
GFuzzHBFlow,0,,0,0,0,0,1,0.98288,0.42877,0.00002,0.00005,0.0,0.0,61.05,0,0
GoPie,0,,0,0,0,0,1,0.93037,0.38881,0.00000,0.00000,0.0,0.0,64.49,0,0
GoPie+,0,,0,0,0,0,1,0.94192,0.40138,0.00000,0.00000,0.0,0.0,63.7,0,0
GoPieHB,0,,0,0,0,0,1,1.20103,0.48592,0.00005,0.00021,0.0,0.0,49.96,0,0
