Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,1,R01,0,0,0,0,1,1.82922,0.68311,0.00005,0.00010,0.0,0.0,32.8,0,0
GFuzz,1,R01,0,0,0,0,1,2.66569,1.42359,0.00001,0.00000,0.0,0.0,22.51,0,0
GFuzzHB,1,R01,0,0,0,0,1,1.90715,0.69842,0.00006,0.00009,0.0,0.0,31.46,0,0
GFuzzHBFlow,1,R01,0,0,0,0,1,1.74901,0.65813,0.00004,0.00006,0.0,0.0,34.31,0,0
GoPie,1,R01,0,0,0,0,1,1.81279,0.68765,0.00001,0.00000,0.0,0.0,33.1,0,0
GoPie+,1,R01,0,0,0,0,1,1.84645,0.68707,0.00001,0.00000,0.0,0.0,32.49,0,0
GoPieHB,1,R01,0,0,0,0,1,1.78673,0.67044,0.00006,0.00011,0.0,0.0,33.58,0,0
