Mode,TestName,Time
Flow,Total,1.49738
GFuzz,Total,2.03700
GFuzzHB,Total,1.43282
GFuzzHBFlow,Total,1.40856
GoPie+,Total,1.39999
GoPie,Total,1.40246
GoPieHB,Total,1.40766
