Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.84896,0.81190,0.00005,0.00013,0.0,0.0,32.45,0,0
GFuzz,0,,0,0,0,0,1,2.90835,1.74877,0.00000,0.00000,0.0,0.0,20.63,0,0
GFuzzHB,0,,0,0,0,0,1,1.97294,0.83981,0.00004,0.00009,0.0,0.0,30.41,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.88453,0.83364,0.00004,0.00010,0.0,0.0,31.84,0,0
GoPie,0,,0,0,0,0,1,1.93180,0.81032,0.00000,0.00000,0.0,0.0,31.06,0,0
GoPie+,0,,0,0,0,0,1,1.91334,0.80386,0.00000,0.00000,0.0,0.0,31.36,0,0
GoPieHB,0,,0,0,0,0,1,1.90935,0.84323,0.00005,0.00009,0.0,0.0,31.42,0,0
