Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestBasicAuthSucceed,7,1,2,0,0,4,0,0,0
GFuzz,TestBasicAuthSucceed,7,1,2,0,0,4,0,0,0
GFuzzHB,TestBasicAuthSucceed,7,1,2,0,0,4,0,0,0
GFuzzHBFlow,TestBasicAuthSucceed,7,1,2,0,0,4,0,0,0
GoPie+,TestBasicAuthSucceed,7,1,2,0,0,4,0,0,0
GoPie,TestBasicAuthSucceed,7,1,2,0,0,4,0,0,0
GoPieHB,TestBasicAuthSucceed,7,1,2,0,0,4,0,0,0
