Mode,TestName,Time
Flow,Total,1.69963
GFuzz,Total,2.58310
GFuzzHB,Total,1.72442
GFuzzHBFlow,Total,1.74249
GoPie+,Total,1.78267
GoPie,Total,1.73742
GoPieHB,Total,1.72032
