Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestAddRoute,5,1,4,0,0,0,0,0,0
GFuzz,TestAddRoute,5,1,4,0,0,0,0,0,0
GFuzzHB,TestAddRoute,5,1,4,0,0,0,0,0,0
GFuzzHBFlow,TestAddRoute,5,1,4,0,0,0,0,0,0
GoPie+,TestAddRoute,5,1,4,0,0,0,0,0,0
GoPie,TestAddRoute,5,1,4,0,0,0,0,0,0
GoPieHB,TestAddRoute,5,1,4,0,0,0,0,0,0
