Mode,TestName,Time
Flow,Total,1.92560
GFuzz,Total,2.68881
GFuzzHB,Total,1.92975
GFuzzHBFlow,Total,1.88491
GoPie+,Total,2.06415
GoPie,Total,1.84632
GoPieHB,Total,2.13192
