Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,1,L10,0,0,1,0,1,120.58091,60.31044,0.00005,0.00003,0.0,0.0,0.5,0,0
GFuzz,1,L00,0,0,1,0,1,120.57126,60.26927,0.00001,0.00000,0.0,0.0,0.5,0,0
GFuzzHB,1,L10,0,0,1,0,1,120.58151,60.30481,0.00005,0.00003,0.0,0.0,0.5,0,0
GFuzzHBFlow,1,L10,0,0,1,0,1,120.59655,60.30707,0.00007,0.00005,0.0,0.0,0.5,0,0
GoPie,1,L00,0,0,1,0,1,120.60525,60.30319,0.00001,0.00000,0.0,0.0,0.5,0,0
GoPie+,1,L00,0,0,1,0,1,120.59171,60.31399,0.00001,0.00000,0.0,0.0,0.5,0,0
GoPieHB,1,L10,0,0,1,0,1,120.58728,60.31669,0.00006,0.00004,0.0,0.0,0.5,0,0
