Mode,TestName,Time
Flow,Total,1.42505
GFuzz,Total,2.09105
GFuzzHB,Total,1.49429
GFuzzHBFlow,Total,1.46027
GoPie+,Total,1.43978
GoPie,Total,1.44541
GoPieHB,Total,1.47563
