Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.51102,0.63674,0.00010,0.00006,0.0,0.0,39.71,0,0
GFuzz,0,,0,0,0,0,1,2.08792,1.26488,0.00000,0.00000,0.0,0.0,28.74,0,0
GFuzzHB,0,,0,0,0,0,1,1.54008,0.64959,0.00013,0.00008,0.0,0.0,38.96,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.51609,0.63839,0.00014,0.00014,0.0,0.0,39.58,0,0
GoPie,0,,0,0,0,0,3,75.75715,0.63192,0.00000,0.00000,0.0,0.0,2.38,0,0
GoPie+,0,,0,0,0,0,6,78.04517,0.62567,0.00000,0.00000,0.0,0.0,4.61,0,0
GoPieHB,0,,0,0,0,0,4,75.58866,0.63423,0.00014,0.00008,0.0,0.0,3.18,0,0
