Mode,TestName,Time
Flow,Total,1.88696
GFuzz,Total,2.34183
GFuzzHB,Total,1.66945
GFuzzHBFlow,Total,1.77444
GoPie+,Total,1.75176
GoPie,Total,1.72818
GoPieHB,Total,1.70770
