Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.57094,0.65665,0.00006,0.00010,0.0,0.0,38.19,0,0
GFuzz,0,,0,0,0,0,1,2.12939,1.27904,0.00000,0.00000,0.0,0.0,28.18,0,0
GFuzzHB,0,,0,0,0,0,1,1.54660,0.63003,0.00005,0.00009,0.0,0.0,38.79,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.60511,0.65995,0.00006,0.00011,0.0,0.0,37.38,0,0
GoPie,0,,0,0,0,0,1,1.58931,0.65157,0.00000,0.00000,0.0,0.0,37.75,0,0
GoPie+,0,,0,0,0,0,1,1.58760,0.64445,0.00000,0.00000,0.0,0.0,37.79,0,0
GoPieHB,0,,0,0,0,0,1,1.55215,0.63070,0.00003,0.00008,0.0,0.0,38.66,0,0
