Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.82706,0.66183,0.00006,0.00011,0.0,0.0,32.84,0,0
GFuzz,0,,0,0,0,0,1,2.61538,1.40432,0.00000,0.00000,0.0,0.0,22.94,0,0
GFuzzHB,0,,0,0,0,0,1,1.83134,0.64921,0.00004,0.00011,0.0,0.0,32.76,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.86665,0.68024,0.00006,0.00009,0.0,0.0,32.14,0,0
GoPie,0,,0,0,0,0,1,1.82993,0.66509,0.00000,0.00000,0.0,0.0,32.79,0,0
GoPie+,0,,0,0,0,0,1,1.80028,0.62215,0.00000,0.00000,0.0,0.0,33.33,0,0
GoPieHB,0,,0,0,0,0,1,1.80093,0.65402,0.00005,0.00009,0.0,0.0,33.32,0,0
