Mode,TestName,NumberActualBugTotal,NoLeaksTotal,NoLeaksWithRewriteTotal,NoLeaksResolvedViaReplayTotal,NoPanicsTotal,NoPanicsVerifiedViaReplayTotal,NoUnexpectedPanicsInReplayTotal,NoProbInRecordingTotal,NumberActualBugUnique,NoLeaksUnique,NoLeaksWithRewriteUnique,NoLeaksResolvedViaReplayUnique,NoPanicsUnique,NoPanicsVerifiedViaReplayUnique,NoUnexpectedPanicsInReplayUnique
Flow,TestBasicAuthSearchCredential,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFuzz,TestBasicAuthSearchCredential,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFuzzHB,TestBasicAuthSearchCredential,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFuzzHBFlow,TestBasicAuthSearchCredential,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoPie+,TestBasicAuthSearchCredential,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoPie,TestBasicAuthSearchCredential,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoPieHB,TestBasicAuthSearchCredential,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
