Mode,TestName,Time
Flow,Total,2.39215
GFuzz,Total,4.12410
GFuzzHB,Total,2.21465
GFuzzHBFlow,Total,2.37399
GoPie+,Total,2.47823
GoPie,Total,2.30833
GoPieHB,Total,2.39101
