Mode,TestName,Time
Flow,Total,0.98826
GFuzz,Total,1.82893
GFuzzHB,Total,1.07189
GFuzzHBFlow,Total,1.11102
GoPie+,Total,1.13563
GoPie,Total,1.14601
GoPieHB,Total,1.48444
