Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestSetOut,1,1,0,0,0,0,0,0,0
GFuzz,TestSetOut,1,1,0,0,0,0,0,0,0
GFuzzHB,TestSetOut,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestSetOut,1,1,0,0,0,0,0,0,0
GoPie+,TestSetOut,1,1,0,0,0,0,0,0,0
GoPie,TestSetOut,1,1,0,0,0,0,0,0,0
GoPieHB,TestSetOut,1,1,0,0,0,0,0,0,0
