Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.56343,0.65272,0.00013,0.00008,0.0,0.0,38.38,0,0
GFuzz,0,,0,0,0,0,1,2.11304,1.27560,0.00000,0.00000,0.0,0.0,28.4,0,0
GFuzzHB,0,,0,0,0,0,1,1.54999,0.66771,0.00015,0.00010,0.0,0.0,38.71,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.54286,0.64212,0.00014,0.00009,0.0,0.0,38.89,0,0
GoPie,0,,0,0,0,0,4,77.26464,0.65956,0.00000,0.00000,0.0,0.0,3.11,0,0
GoPie+,0,,0,0,0,0,2,72.14807,0.62055,0.00000,0.00000,0.0,0.0,1.66,0,0
GoPieHB,0,,0,0,0,0,2,72.15417,0.61224,0.00015,0.00009,0.0,0.0,1.66,0,0
