Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.38601,0.64540,0.00003,0.00007,0.0,0.0,43.29,0,0
GFuzz,0,,0,0,0,0,1,2.02524,1.25926,0.00000,0.00000,0.0,0.0,29.63,0,0
GFuzzHB,0,,0,0,0,0,1,1.41583,0.63699,0.00005,0.00012,0.0,0.0,42.38,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.39087,0.64752,0.00004,0.00011,0.0,0.0,43.14,0,0
GoPie,0,,0,0,0,0,1,1.41340,0.64769,0.00000,0.00000,0.0,0.0,42.45,0,0
GoPie+,0,,0,0,0,0,1,1.41328,0.65153,0.00000,0.00000,0.0,0.0,42.45,0,0
GoPieHB,0,,0,0,0,0,1,1.38279,0.64869,0.00004,0.00009,0.0,0.0,43.39,0,0
