Mode,TestName,Time
Flow,Total,1.87476
GFuzz,Total,2.53718
GFuzzHB,Total,1.92683
GFuzzHBFlow,Total,1.91614
GoPie+,Total,1.84574
GoPie,Total,1.87368
GoPieHB,Total,1.85737
