Mode,TestName,Time
Flow,Total,1.81663
GFuzz,Total,2.55322
GFuzzHB,Total,1.78767
GFuzzHBFlow,Total,1.78370
GoPie+,Total,93.05243
GoPie,Total,73.43061
GoPieHB,Total,61.48326
