Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestJoinPaths,1,1,0,0,0,0,0,0,0
GFuzz,TestJoinPaths,1,1,0,0,0,0,0,0,0
GFuzzHB,TestJoinPaths,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestJoinPaths,1,1,0,0,0,0,0,0,0
GoPie+,TestJoinPaths,1,1,0,0,0,0,0,0,0
GoPie,TestJoinPaths,1,1,0,0,0,0,0,0,0
GoPieHB,TestJoinPaths,1,1,0,0,0,0,0,0,0
