Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,2.53742,1.30442,0.00009,0.00022,0.0,0.0,23.65,0,0
GFuzz,0,,0,0,0,0,1,4.32967,2.93827,0.00000,0.00000,0.0,0.0,13.86,0,0
GFuzzHB,0,,0,0,0,0,1,2.64466,1.32061,0.00009,0.00021,0.0,0.0,22.69,0,0
GFuzzHBFlow,0,,0,0,0,0,1,2.53610,1.22507,0.00011,0.00023,0.0,0.0,23.66,0,0
GoPie,0,,0,0,0,0,1,2.54648,1.21553,0.00000,0.00000,0.0,0.0,23.56,0,0
GoPie+,0,,0,0,0,0,1,2.66710,1.31366,0.00000,0.00000,0.0,0.0,22.5,0,0
GoPieHB,0,,0,0,0,0,1,2.59087,1.24469,0.00007,0.00013,0.0,0.0,23.16,0,0
