Mode,TestName,Time
Flow,Total,1.43566
GFuzz,Total,2.10962
GFuzzHB,Total,1.43988
GFuzzHBFlow,Total,1.46304
GoPie+,Total,1.47789
GoPie,Total,1.45305
GoPieHB,Total,1.48598
