Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,1,A02,4,0,0,0,1,0.96928,0.53003,0.00052,0.00010,4000.0,247.61,61.9,0,0
GFuzz,0,,0,0,0,0,6,4.07661,0.74576,0.00000,0.00000,0.0,0.0,88.31,0,0
GFuzzHB,1,A02,4,0,0,0,16,8.89942,0.52449,0.00020,0.00005,250.0,26.97,107.87,0,0
GFuzzHBFlow,1,A02,4,0,0,0,6,3.50386,0.47018,0.00039,0.00008,666.67,68.5,102.74,0,0
GoPie,0,,0,0,0,0,2,661.61220,0.48827,0.00000,0.00000,0.0,0.0,0.18,0,0
GoPie+,0,,0,0,0,0,2,71.43468,0.52270,0.00000,0.00000,0.0,0.0,1.68,0,0
GoPieHB,1,A02,4,0,0,0,2,71.35360,0.46950,0.00019,0.00003,2000.0,3.36,1.68,0,0
