Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.86479,0.66217,0.00004,0.00009,0.0,0.0,32.18,0,0
GFuzz,0,,0,0,0,0,1,2.68037,1.42374,0.00000,0.00000,0.0,0.0,22.38,0,0
GFuzzHB,0,,0,0,0,0,1,1.85041,0.66355,0.00004,0.00009,0.0,0.0,32.43,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.89740,0.66995,0.00003,0.00008,0.0,0.0,31.62,0,0
GoPie,0,,0,0,0,0,1,1.93918,0.68171,0.00000,0.00000,0.0,0.0,30.94,0,0
GoPie+,0,,0,0,0,0,1,1.98367,0.72102,0.00000,0.00000,0.0,0.0,30.25,0,0
GoPieHB,0,,0,0,0,0,1,1.85574,0.64436,0.00004,0.00009,0.0,0.0,32.33,0,0
