Mode,TestName,Time
Flow,Total,1.22828
GFuzz,Total,1.98634
GFuzzHB,Total,1.22739
GFuzzHBFlow,Total,1.27962
GoPie+,Total,1.31383
GoPie,Total,1.22102
GoPieHB,Total,1.30271
