Mode,TestName,Time
Flow,Total,1.76337
GFuzz,Total,2.39821
GFuzzHB,Total,1.69019
GFuzzHBFlow,Total,1.69484
GoPie+,Total,1.68941
GoPie,Total,1.64771
GoPieHB,Total,1.71140
