Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.25498,0.62766,0.00004,0.00007,0.0,0.0,47.81,0,0
GFuzz,0,,0,0,0,0,1,8.96275,7.89521,0.00000,0.00000,0.0,0.0,6.69,0,0
GFuzzHB,0,,0,0,0,0,1,1.21036,0.59340,0.00004,0.00008,0.0,0.0,49.57,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.22231,0.61231,0.00004,0.00007,0.0,0.0,49.09,0,0
GoPie,0,,0,0,0,0,1,1.20935,0.60246,0.00000,0.00000,0.0,0.0,49.61,0,0
GoPie+,0,,0,0,0,0,1,1.23460,0.61551,0.00000,0.00000,0.0,0.0,48.6,0,0
GoPieHB,0,,0,0,0,0,1,1.23795,0.61788,0.00004,0.00006,0.0,0.0,48.47,0,0
