Mode,TestName,Time
Flow,Total,1.45597
GFuzz,Total,2.00387
GFuzzHB,Total,1.43771
GFuzzHBFlow,Total,1.42330
GoPie+,Total,1.50310
GoPie,Total,1.44054
GoPieHB,Total,1.45168
