Mode,TestName,Time
Flow,Total,1.70483
GFuzz,Total,2.36348
GFuzzHB,Total,1.69923
GFuzzHBFlow,Total,1.71339
GoPie+,Total,1.75889
GoPie,Total,1.74916
GoPieHB,Total,1.89463
