Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,1,R01,0,0,0,0,1,1.85155,0.70921,0.00005,0.00010,0.0,0.0,32.41,0,0
GFuzz,1,R01,0,0,0,0,1,2.51583,1.38228,0.00001,0.00000,0.0,0.0,23.85,0,0
GFuzzHB,1,R01,0,0,0,0,1,1.98257,0.70938,0.00005,0.00009,0.0,0.0,30.26,0,0
GFuzzHBFlow,1,R01,0,0,0,0,1,1.86629,0.68346,0.00004,0.00009,0.0,0.0,32.15,0,0
GoPie,1,R01,0,0,0,0,1,1.75592,0.66477,0.00001,0.00000,0.0,0.0,34.17,0,0
GoPie+,1,R01,0,0,0,0,1,1.80749,0.69256,0.00001,0.00000,0.0,0.0,33.2,0,0
GoPieHB,1,R01,0,0,0,0,1,1.88342,0.67280,0.00005,0.00011,0.0,0.0,31.86,0,0
