Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestCompleteCmdInBashScript,5,1,0,0,0,4,0,0,0
GFuzz,TestCompleteCmdInBashScript,5,1,0,0,0,4,0,0,0
GFuzzHB,TestCompleteCmdInBashScript,5,1,0,0,0,4,0,0,0
GFuzzHBFlow,TestCompleteCmdInBashScript,5,1,0,0,0,4,0,0,0
GoPie+,TestCompleteCmdInBashScript,5,1,0,0,0,4,0,0,0
GoPie,TestCompleteCmdInBashScript,5,1,0,0,0,4,0,0,0
GoPieHB,TestCompleteCmdInBashScript,5,1,0,0,0,4,0,0,0
