Mode,TestName,Time
Flow,Total,1.80651
GFuzz,Total,2.57993
GFuzzHB,Total,1.81233
GFuzzHBFlow,Total,1.81687
GoPie+,Total,1.83858
GoPie,Total,1.77482
GoPieHB,Total,1.88781
