Mode,TestName,Time
Flow,Total,1.92714
GFuzz,Total,2.46245
GFuzzHB,Total,1.85732
GFuzzHBFlow,Total,1.80584
GoPie+,Total,1.89085
GoPie,Total,1.79895
GoPieHB,Total,2.00823
