Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.42770,0.64530,0.00003,0.00008,0.0,0.0,42.03,0,0
GFuzz,0,,0,0,0,0,1,2.01936,1.19810,0.00000,0.00000,0.0,0.0,29.71,0,0
GFuzzHB,0,,0,0,0,0,1,1.43157,0.64150,0.00005,0.00009,0.0,0.0,41.91,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.40021,0.63786,0.00003,0.00006,0.0,0.0,42.85,0,0
GoPie,0,,0,0,0,0,1,1.42704,0.63777,0.00000,0.00000,0.0,0.0,42.05,0,0
GoPie+,0,,0,0,0,0,1,1.40768,0.63369,0.00000,0.00000,0.0,0.0,42.62,0,0
GoPieHB,0,,0,0,0,0,1,1.41421,0.62555,0.00004,0.00008,0.0,0.0,42.43,0,0
