Mode,TestName,Time
Flow,Total,1.30206
GFuzz,Total,1.95109
GFuzzHB,Total,1.27385
GFuzzHBFlow,Total,1.32372
GoPie+,Total,1.25803
GoPie,Total,1.17559
GoPieHB,Total,1.28050
