Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.34208,0.44201,0.00005,0.00009,0.0,0.0,44.71,0,0
GFuzz,0,,0,0,0,0,1,1.96519,1.11780,0.00000,0.00000,0.0,0.0,30.53,0,0
GFuzzHB,0,,0,0,0,0,1,1.34052,0.45591,0.00006,0.00010,0.0,0.0,44.76,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.35324,0.53527,0.00005,0.00010,0.0,0.0,44.34,0,0
GoPie,0,,0,0,0,0,1,1.32820,0.45220,0.00000,0.00000,0.0,0.0,45.17,0,0
GoPie+,0,,0,0,0,0,1,1.34306,0.44390,0.00000,0.00000,0.0,0.0,44.67,0,0
GoPieHB,0,,0,0,0,0,1,1.32543,0.48017,0.00005,0.00010,0.0,0.0,45.27,0,0
