Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,1,R01,0,0,0,0,1,1.30206,0.55404,0.00005,0.00007,0.0,0.0,46.08,0,0
GFuzz,1,R01,0,0,0,0,1,1.95109,1.15050,0.00001,0.00000,0.0,0.0,30.75,0,0
GFuzzHB,1,R01,0,0,0,0,1,1.27385,0.48269,0.00005,0.00008,0.0,0.0,47.1,0,0
GFuzzHBFlow,1,R01,0,0,0,0,1,1.32372,0.51958,0.00004,0.00007,0.0,0.0,45.33,0,0
GoPie,1,R01,0,0,0,0,1,1.17559,0.44817,0.00001,0.00000,0.0,0.0,51.04,0,0
GoPie+,1,R01,0,0,0,0,1,1.25803,0.47094,0.00001,0.00000,0.0,0.0,47.69,0,0
GoPieHB,1,R01,0,0,0,0,1,1.28050,0.49033,0.00006,0.00008,0.0,0.0,46.86,0,0
