Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,0.83616,0.43566,0.00004,0.00008,0.0,0.0,71.76,0,0
GFuzz,0,,0,0,0,0,1,1.15850,0.72930,0.00000,0.00000,0.0,0.0,51.79,0,0
GFuzzHB,0,,0,0,0,0,1,0.86082,0.44577,0.00004,0.00010,0.0,0.0,69.7,0,0
GFuzzHBFlow,0,,0,0,0,0,1,0.83141,0.42693,0.00002,0.00003,0.0,0.0,72.17,0,0
GoPie,0,,0,0,0,0,1,0.84316,0.44052,0.00000,0.00000,0.0,0.0,71.16,0,0
GoPie+,0,,0,0,0,0,1,0.86342,0.44850,0.00000,0.00000,0.0,0.0,69.49,0,0
GoPieHB,0,,0,0,0,0,1,0.87977,0.45884,0.00005,0.00010,0.0,0.0,68.2,0,0
