Mode,TestName,NoDeadlocksInfeasible,NoDeadlocksInfeasibleUnique,NoGuardLock,NoGuardLockUnique,ReplayDeadlockStuck,ReplayDeadlockNoStuckMutexes,NoIgnoreConcurrent,NoIgnoreConcurrentUnique,ReplayDeadlockReachedEnd,NoUnlockInOtherThread,NoUnlockInOtherThreadUnique
Flow,TestA05_NegativeWaitGroup,0,0,0,0,0,0,0,0,0,0,0
GFuzz,TestA05_NegativeWaitGroup,0,0,0,0,0,0,0,0,0,0,0
GFuzzHB,TestA05_NegativeWaitGroup,0,0,0,0,0,0,0,0,0,0,0
GFuzzHBFlow,TestA05_NegativeWaitGroup,0,0,0,0,0,0,0,0,0,0,0
GoPie+,TestA05_NegativeWaitGroup,0,0,0,0,0,0,0,0,0,0,0
GoPie,TestA05_NegativeWaitGroup,0,0,0,0,0,0,0,0,0,0,0
GoPieHB,TestA05_NegativeWaitGroup,0,0,0,0,0,0,0,0,0,0,0
