Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,0.58595,0.30004,0.00016,0.00004,0.0,0.0,102.4,0,0
GFuzz,0,,0,0,0,0,1,0.60743,0.30562,0.00000,0.00000,0.0,0.0,98.78,0,0
GFuzzHB,0,,0,0,0,0,1,0.61628,0.30368,0.00014,0.00006,0.0,0.0,97.36,0,0
GFuzzHBFlow,0,,0,0,0,0,1,0.61794,0.31326,0.00014,0.00005,0.0,0.0,97.1,0,0
GoPie,0,,0,0,0,0,3,601.71758,0.30245,0.00000,0.00000,0.0,0.0,0.3,0,0
GoPie+,0,,0,0,0,0,2,71.14590,0.27875,0.00000,0.00000,0.0,0.0,1.69,0,0
GoPieHB,0,,0,0,0,0,3,601.08988,0.26930,0.00022,0.00006,0.0,0.0,0.3,0,0
