Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.51751,0.66745,0.00011,0.00010,0.0,0.0,39.54,0,0
GFuzz,0,,0,0,0,0,1,2.10517,1.26398,0.00000,0.00000,0.0,0.0,28.5,0,0
GFuzzHB,0,,0,0,0,0,1,1.49874,0.62613,0.00009,0.00009,0.0,0.0,40.03,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.49500,0.64887,0.00008,0.00009,0.0,0.0,40.13,0,0
GoPie,0,,0,0,0,0,1,1.46613,0.63294,0.00000,0.00000,0.0,0.0,40.92,0,0
GoPie+,0,,0,0,0,0,2,72.88234,0.62909,0.00000,0.00000,0.0,0.0,1.65,0,0
GoPieHB,0,,0,0,0,0,2,72.09158,0.62976,0.00007,0.00009,0.0,0.0,1.66,0,0
