Mode,TestName,Time
Flow,Total,1.74699
GFuzz,Total,2.52482
GFuzzHB,Total,1.67922
GFuzzHBFlow,Total,1.79437
GoPie+,Total,1.76432
GoPie,Total,1.72513
GoPieHB,Total,1.74768
