Mode,TestName,NumberActualBugTotal,NoLeaksTotal,NoLeaksWithRewriteTotal,NoLeaksResolvedViaReplayTotal,NoPanicsTotal,NoPanicsVerifiedViaReplayTotal,NoUnexpectedPanicsInReplayTotal,NoProbInRecordingTotal,NumberActualBugUnique,NoLeaksUnique,NoLeaksWithRewriteUnique,NoLeaksResolvedViaReplayUnique,NoPanicsUnique,NoPanicsVerifiedViaReplayUnique,NoUnexpectedPanicsInReplayUnique
Flow,TestBasicAuthForProxySucceed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFuzz,TestBasicAuthForProxySucceed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFuzzHB,TestBasicAuthForProxySucceed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFuzzHBFlow,TestBasicAuthForProxySucceed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoPie+,TestBasicAuthForProxySucceed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoPie,TestBasicAuthForProxySucceed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoPieHB,TestBasicAuthForProxySucceed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
