Mode,TestName,Time
Flow,Total,1.76553
GFuzz,Total,2.64801
GFuzzHB,Total,1.73502
GFuzzHBFlow,Total,1.75540
GoPie+,Total,1.84178
GoPie,Total,1.75829
GoPieHB,Total,1.79206
