Mode,TestName,Time
Flow,Total,1.51069
GFuzz,Total,2.39123
GFuzzHB,Total,1.54763
GFuzzHBFlow,Total,1.51521
GoPie+,Total,1.58416
GoPie,Total,1.48187
GoPieHB,Total,1.50174
