Mode,TestName,Time
Flow,Total,1.07573
GFuzz,Total,2.18570
GFuzzHB,Total,1.21873
GFuzzHBFlow,Total,1.11010
GoPie+,Total,1.15137
GoPie,Total,1.10191
GoPieHB,Total,1.22516
