Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.79980,0.71867,0.00020,0.00011,0.0,0.0,33.34,0,0
GFuzz,0,,0,0,0,0,1,2.65596,1.56228,0.00000,0.00000,0.0,0.0,22.59,0,0
GFuzzHB,0,,0,0,0,0,1,1.91929,0.76560,0.00021,0.00010,0.0,0.0,31.26,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.80597,0.73048,0.00022,0.00012,0.0,0.0,33.22,0,0
GoPie,0,,0,0,0,0,1,73.51965,0.76570,0.00000,0.00000,0.0,0.0,0.82,0,0
GoPie+,0,,0,0,0,0,1,18.65398,0.69270,0.00000,0.00000,0.0,0.0,3.22,0,0
GoPieHB,0,,0,0,0,0,1,58.74790,0.76576,0.00016,0.00008,0.0,0.0,1.02,0,0
