Mode,TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
Flow,TestUpdateName,1,1,0,0,0,0,0,0,0
GFuzz,TestUpdateName,1,1,0,0,0,0,0,0,0
GFuzzHB,TestUpdateName,1,1,0,0,0,0,0,0,0
GFuzzHBFlow,TestUpdateName,1,1,0,0,0,0,0,0,0
GoPie+,TestUpdateName,1,1,0,0,0,0,0,0,0
GoPie,TestUpdateName,1,1,0,0,0,0,0,0,0
GoPieHB,TestUpdateName,1,1,0,0,0,0,0,0,0
