Mode,TestName,Time
Flow,Total,1.75238
GFuzz,Total,2.72604
GFuzzHB,Total,1.72780
GFuzzHBFlow,Total,1.79290
GoPie+,Total,1.82947
GoPie,Total,1.80102
GoPieHB,Total,1.75956
