Mode,TestName,Time
Flow,Total,1.81582
GFuzz,Total,2.43375
GFuzzHB,Total,1.77637
GFuzzHBFlow,Total,1.80164
GoPie+,Total,1.76669
GoPie,Total,1.75063
GoPieHB,Total,1.74855
