TestName,NoEvents,NoGoroutines,NoAtomicEvents,NoChannelEvents,NoSelectEvents,NoMutexEvents,NoWaitgroupEvents,NoCondVariablesEvents,NoOnceOperations
TestLoadHTMLFSTestMode,22,9,6,2,0,0,3,0,0
TestLoadHTMLFSTestMode,0,0,0,0,0,0,0,0,0
