Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,0.98116,0.39284,0.00004,0.00007,0.0,0.0,61.15,0,0
GFuzz,0,,0,0,0,0,1,1.48824,0.93820,0.00000,0.00000,0.0,0.0,40.32,0,0
GFuzzHB,0,,0,0,0,0,1,0.95602,0.39082,0.00004,0.00006,0.0,0.0,62.76,0,0
GFuzzHBFlow,0,,0,0,0,0,1,0.92555,0.37296,0.00004,0.00007,0.0,0.0,64.83,0,0
GoPie,0,,0,0,0,0,1,0.93471,0.38998,0.00000,0.00000,0.0,0.0,64.19,0,0
GoPie+,0,,0,0,0,0,1,0.91946,0.38882,0.00000,0.00000,0.0,0.0,65.26,0,0
GoPieHB,0,,0,0,0,0,1,0.94118,0.38980,0.00005,0.00007,0.0,0.0,63.75,0,0
