Mode,TestName,Time
Flow,Total,1.59019
GFuzz,Total,2.19249
GFuzzHB,Total,1.58077
GFuzzHBFlow,Total,1.58813
GoPie+,Total,23.10516
GoPie,Total,1.55449
GoPieHB,Total,7.95592
