Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,1,R01,0,0,0,0,1,2.32301,0.77245,0.00005,0.00009,0.0,0.0,25.83,0,0
GFuzz,1,R01,0,0,0,0,1,3.09468,1.62437,0.00001,0.00000,0.0,0.0,19.39,0,0
GFuzzHB,1,R01,0,0,0,0,1,2.48646,0.88177,0.00007,0.00014,0.0,0.0,24.13,0,0
GFuzzHBFlow,1,R01,0,0,0,0,1,2.26802,0.77977,0.00005,0.00011,0.0,0.0,26.45,0,0
GoPie,1,R01,0,0,0,0,1,2.26882,0.77236,0.00001,0.00000,0.0,0.0,26.45,0,0
GoPie+,1,R01,0,0,0,0,1,2.19703,0.76635,0.00022,0.00000,0.0,0.0,27.31,0,0
GoPieHB,1,R01,0,0,0,0,1,2.28419,0.79478,0.00005,0.00009,0.0,0.0,26.27,0,0
