Mode,TestName,Time
Flow,Total,1.71098
GFuzz,Total,2.65032
GFuzzHB,Total,1.71666
GFuzzHBFlow,Total,1.82043
GoPie+,Total,1.74365
GoPie,Total,1.70662
GoPieHB,Total,1.82705
