Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.47815,0.62718,0.00004,0.00007,0.0,0.0,40.59,0,0
GFuzz,0,,0,0,0,0,1,2.09177,1.25953,0.00000,0.00000,0.0,0.0,28.68,0,0
GFuzzHB,0,,0,0,0,0,1,1.45521,0.64267,0.00003,0.00007,0.0,0.0,41.23,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.49020,0.65980,0.00006,0.00029,0.0,0.0,40.26,0,0
GoPie,0,,0,0,0,0,1,1.45513,0.64249,0.00000,0.00000,0.0,0.0,41.23,0,0
GoPie+,0,,0,0,0,0,1,1.48927,0.65425,0.00000,0.00000,0.0,0.0,40.29,0,0
GoPieHB,0,,0,0,0,0,1,1.47805,0.63360,0.00017,0.00011,0.0,0.0,40.59,0,0
