Mode,Unique_Bugs,Bug_Types,Total_Bugs,Panics,Leaks,Confirmed_Replays,Total_Runs,Total_Time_s,Rec_s,Ana_s,Rep_s,Bugs_per_1000_Runs,Bugs_per_Minute,Runs_per_Minute,Replays_Written,Replays_Successful
Flow,0,,0,0,0,0,1,1.82992,0.80989,0.00004,0.00010,0.0,0.0,32.79,0,0
GFuzz,0,,0,0,0,0,1,2.67709,1.65561,0.00000,0.00000,0.0,0.0,22.41,0,0
GFuzzHB,0,,0,0,0,0,1,1.91093,0.89044,0.00004,0.00008,0.0,0.0,31.4,0,0
GFuzzHBFlow,0,,0,0,0,0,1,1.89968,0.79433,0.00003,0.00009,0.0,0.0,31.58,0,0
GoPie,0,,0,0,0,0,1,1.94312,0.85702,0.00000,0.00000,0.0,0.0,30.88,0,0
GoPie+,0,,0,0,0,0,1,1.86119,0.84387,0.00000,0.00000,0.0,0.0,32.24,0,0
GoPieHB,0,,0,0,0,0,1,1.89606,0.80424,0.00004,0.00008,0.0,0.0,31.64,0,0
